Einheit,Haus,Wohnung,Wohnfläche,Raumanzahl,Einstufung Mietkosten,Altereinstufung_Einzug,Wohndauer in Monaten,Mieteralter_Einzug,Einzug,Personenanzahl,Mietkosten,Wohngebiet_Hohenstücken,Wohngebiet_Innenstadt,Wohngebiet_Nord,Wohngebiet_Thüringer Straße,Geschoss_1. Obergeschoss,Geschoss_2. Obergeschoss,Geschoss_3. Obergeschoss,Geschoss_4. Obergeschoss,Geschoss_5. Obergeschoss,Geschoss_6. Obergeschoss,Geschoss_7. Obergeschoss,Geschoss_Erdgeschoss,Dusche_ja,Dusche_nein,Wanne_ja,Wanne_nein,Aufzug_ja,Aufzug_nein,Balkon/Terasse_ja,Balkon/Terasse_nein,Geschlecht_M,Geschlecht_W,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_\N,Haustier_ja,Haustier_nein,Mahnverfahren_ja,Mahnverfahren_nein,Hohe Miete_ja,Hohe Miete_nein
152,2,143,42.07,2,2,7,163,78,2010-09-01,2,200.5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,144,42.07,2,2,6,164,62,2010-08-01,1,200.5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,145,42.07,2,2,8,72,81,2018-04-01,1,200.5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,146,42.07,2,2,7,192,75,2008-04-01,1,200.5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,147,52.07,3,3,3,692,32,1966-08-01,2,300.5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,149,42.07,2,3,6,14,64,2023-02-01,2,300.5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
152,2,150,42.07,2,2,6,200,65,2007-08-01,2,200.5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,151,42.07,2,2,4,140,44,2012-08-01,1,200.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
152,2,152,42.07,2,2,2,692,27,1966-08-01,2,200.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,154,42.07,2,2,6,200,67,2007-08-01,1,200.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,155,42.07,2,2,3,201,39,2007-07-01,1,200.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
152,2,156,42.07,2,2,5,433,55,1988-03-01,1,200.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,158,52.07,3,3,5,199,60,2007-09-01,3,300.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,159,42.07,2,2,6,75,63,2018-01-01,1,200.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
152,2,160,42.07,2,2,2,692,27,1966-08-01,1,200.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
152,2,161,52.07,3,4,7,0,79,2024-04-01,1,400.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
153,1,1,34.27,1,1,3,403,37,1990-09-01,1,75.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
153,1,2,61.32,3,3,3,539,38,1979-05-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
153,1,6,50.31,2,2,4,269,44,2001-10-01,1,200.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
153,2,12,61.32,3,3,5,141,54,2012-07-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
153,2,13,61.32,3,3,8,143,82,2012-05-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
153,2,14,50.31,2,2,6,78,63,2017-10-01,1,200.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
153,2,15,61.32,3,2,3,51,35,2020-01-01,2,200.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
153,2,20,50.31,2,2,2,149,24,2011-11-01,1,200.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
153,3,22,61.32,3,3,6,101,69,2015-11-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
153,3,23,61.32,3,3,4,334,45,1996-06-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
153,3,24,50.31,2,2,2,539,24,1979-05-01,1,200.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
153,3,25,61.32,3,3,3,539,37,1979-05-01,2,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
153,4,31,34.27,1,2,2,212,24,2006-08-01,1,200.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
153,4,32,61.32,3,3,6,76,67,2017-12-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
153,4,33,61.32,3,3,2,310,30,1998-06-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
153,4,35,61.32,3,3,2,539,29,1979-05-01,3,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
153,4,36,66.9,3,3,6,79,64,2017-09-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
154,1,1,61.64,3,4,3,76,36,2017-12-01,2,400.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
154,1,2,61.93,3,3,7,40,79,2020-12-01,1,300.5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
154,1,3,62.5,3,3,4,332,42,1996-08-01,3,300.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
154,1,4,62.14,3,3,2,728,22,1963-07-01,2,300.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
154,1,5,62.28,3,3,1,514,20,1981-06-01,3,300.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
154,1,6,62.11,2,4,4,76,48,2017-12-01,2,400.5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
154,2,7,62.02,3,4,2,55,24,2019-09-01,1,400.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
154,2,8,61.64,3,3,4,402,41,1990-09-01,1,300.5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
154,2,9,61.93,3,3,5,272,60,2001-08-01,2,300.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
154,2,10,61.5,3,3,7,31,71,2021-09-01,1,300.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
154,2,11,62.28,3,4,3,6,38,2023-10-01,1,400.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
154,2,12,61.98,3,3,7,131,71,2013-05-01,1,300.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
154,3,13,61.78,3,3,2,728,22,1963-07-01,1,300.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
154,3,14,61.56,3,3,8,4,81,2023-12-01,1,300.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
154,3,16,61.71,3,4,2,44,27,2020-08-01,1,400.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
154,3,17,61.96,3,3,2,728,27,1963-07-01,2,300.5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
154,3,18,61.95,3,4,2,77,22,2017-11-01,2,400.5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
155,1,1,60.65,3,3,4,222,49,2005-10-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
155,1,2,49.41,2,3,6,12,65,2023-04-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
155,1,3,60.65,3,3,3,69,37,2018-07-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
155,1,4,49.41,2,3,7,105,76,2015-07-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,1,5,60.65,3,3,5,129,57,2013-07-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
155,1,6,49.41,2,3,2,28,22,2021-12-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
155,1,7,60.65,3,3,2,76,30,2017-12-01,2,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
155,1,8,49.41,2,3,2,27,30,2022-01-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
155,1,9,60.65,3,3,2,26,23,2022-02-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
155,1,10,49.41,2,3,1,0,19,2024-04-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
155,2,11,60.65,3,3,5,223,57,2005-09-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,2,12,49.41,2,3,4,147,50,2012-01-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
155,2,13,60.65,3,3,4,313,42,1998-03-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
155,2,14,49.41,2,3,6,130,62,2013-06-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
155,2,15,60.65,3,3,6,199,63,2007-09-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,2,16,49.41,2,3,6,56,62,2019-08-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
155,2,17,60.65,3,4,2,8,22,2023-08-01,1,400.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
155,2,18,49.21,2,3,4,27,41,2022-01-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
155,2,19,60.65,3,3,4,28,50,2021-12-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
155,2,20,49.41,2,3,2,29,24,2021-11-01,2,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
155,3,21,60.65,3,3,7,142,72,2012-06-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,3,22,49.41,2,3,7,23,75,2022-05-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,3,23,60.65,3,3,5,29,60,2021-11-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
155,3,24,49.41,2,3,6,224,66,2005-08-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,3,26,49.41,2,3,1,54,18,2019-10-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
155,3,27,60.65,3,3,2,144,22,2012-04-01,2,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
155,3,28,49.41,2,3,2,67,27,2018-09-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
155,3,29,60.65,3,4,4,15,49,2023-01-01,2,400.5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
155,3,30,49.41,2,3,2,149,22,2011-11-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
155,4,31,60.65,3,3,3,608,33,1973-07-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,4,32,49.41,2,3,8,21,85,2022-07-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,4,33,60.65,3,3,7,33,77,2021-07-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,4,34,49.41,2,3,3,26,35,2022-02-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
155,4,35,60.65,3,3,3,23,40,2022-05-01,2,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
155,4,36,49.41,2,3,4,16,46,2022-12-01,3,300.5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
155,4,37,60.65,3,4,2,8,23,2023-08-01,2,400.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
155,4,38,49.41,2,3,2,214,28,2006-06-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
155,4,39,60.65,3,3,3,71,31,2018-05-01,2,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
155,4,40,49.41,2,3,5,16,53,2022-12-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
155,5,41,60.65,3,3,6,154,61,2011-06-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,5,42,49.41,2,3,5,25,60,2022-03-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
155,5,43,60.65,3,3,6,65,62,2018-11-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
155,5,44,49.41,2,3,5,76,54,2017-12-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
155,5,45,59.67,3,3,6,210,64,2006-10-01,3,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
155,5,46,49.41,2,3,2,44,21,2020-08-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
155,5,47,60.65,3,3,8,25,122,2022-03-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True
155,5,48,49.41,2,3,5,192,55,2008-04-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
155,5,49,60.65,3,3,3,23,38,2022-05-01,2,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
155,5,50,49.41,2,3,4,229,48,2005-03-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
156,1,1,70.17,3,3,6,11,69,2023-05-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
156,1,2,36.22,1,2,1,70,19,2018-06-01,1,200.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
156,1,3,36.22,1,2,3,17,32,2022-11-01,1,200.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
156,1,4,36.22,1,2,1,18,19,2022-10-01,1,200.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
156,1,5,49.16,2,2,6,22,68,2022-06-01,1,200.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
156,1,6,70.17,3,3,6,208,64,2006-12-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
156,1,7,36.22,1,2,4,161,49,2010-11-01,1,200.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
156,1,8,49.16,2,2,3,31,32,2021-09-01,1,200.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
156,1,9,70.17,3,3,2,25,24,2022-03-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
156,1,11,49.16,2,2,3,23,38,2022-05-01,1,200.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
156,1,12,70.17,3,3,3,104,34,2015-08-01,2,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
156,1,14,49.16,2,2,2,501,30,1982-06-01,3,200.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
156,1,15,70.17,3,4,3,1,37,2024-03-01,4,400.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
156,2,16,70.17,3,3,2,362,23,1994-02-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
156,2,17,70.17,3,3,5,67,54,2018-09-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
156,2,18,70.17,3,3,5,315,60,1997-12-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
156,2,20,70.17,3,3,3,501,38,1982-06-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
156,2,21,83.2,4,4,3,36,34,2021-04-01,1,400.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
156,2,22,70.17,3,3,3,351,35,1994-12-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
156,2,23,83.2,4,3,4,305,48,1998-11-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
156,2,24,70.17,3,4,2,1,24,2024-03-01,1,400.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
156,2,25,83.2,4,3,3,181,32,2009-03-01,4,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
156,3,26,70.17,3,3,6,35,70,2021-05-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
156,3,27,70.17,3,3,6,126,62,2013-10-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
156,3,28,70.17,3,3,4,153,49,2011-07-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
156,3,29,83.2,4,3,4,144,41,2012-04-01,4,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
156,3,30,70.17,3,4,5,47,55,2020-05-01,1,400.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
